,AUTEURS,DATES,LIENS,RUBRIQUES
0,Prelytis, 03/01/2005,https://www.decideo.fr/axYus-devient-partenaire-de-Prelytis-et-accede-a-la-fameuse-certification-de-l-editeur_a374.html,comunique
0,Business Objects, 03/01/2005,https://www.decideo.fr/BUSINESSOBJECTS-DASHBOARD-MANAGER-ACCOMPAGNE-LA-MISE-EN-PLACE-DE-LA-T2A_a375.html,comunique
0,Sunopsis, 05/01/2005,https://www.decideo.fr/Decideo-fr-la-communaute-francophone-de-l-informatique-decisionnelle-recompense-Sunopsis-en-lui-attribuant-le-Decideo_a376.html,comunique
0,Informatica, 06/01/2005,https://www.decideo.fr/Informatica-atteint-des-gains-de-performance-exceptionnels-pour-sa-plate-forme-d-integration-64-bit_a377.html,comunique
0,Reportive, 06/01/2005,https://www.decideo.fr/Reportive-annonce-Reportive-2005_a378.html,comunique
0,Cognos, 06/01/2005,https://www.decideo.fr/ABSOLUT-SPIRITS-CHOISIT-COGNOS-ENTERPRISE-PLANNING-POUR-OPTIMISER-SA-PERFORMANCE_a384.html,comunique
0,Information Builders, 06/01/2005,https://www.decideo.fr/Information-Builders-conserve-sa-position-parmi-les-leaders-de-la-Business-Intelligence-dans-le-dernier-Magic-Quadrant_a403.html,comunique
0,Business Objects, 07/01/2005,https://www.decideo.fr/BUSINESS-OBJECTS-OBTIENT-GAIN-DE-CAUSE-EN-APPEL-DANS-LE-LITIGE-EN-VIOLATION-DE-BREVET-CONTRE-MICROSTATEGY_a387.html,comunique
0,Cognos, 10/01/2005,https://www.decideo.fr/Intentia-et-Cognos-regroupent-leur-savoir-faire-dans-la-gestion-des-performances-des-entreprises-industrielles_a389.html,comunique
0,SAS, 10/01/2005,https://www.decideo.fr/SAS-annonce-SAS-Interaction-Management-nouvel-outil-de-communication-evenementielle-ou-event-trigger_a390.html,comunique
0,Coheris, 10/01/2005,https://www.decideo.fr/Coheris-Harry-Software-en-action-lancement-de-l-offre-commune-Conso-BI_a391.html,comunique
0,Umanis, 10/01/2005,https://www.decideo.fr/Tres-bon-resultat-net-en-2004-selon-le-PDG-d-Umanis_a392.html,comunique
0,Sunopsis, 11/01/2005,https://www.decideo.fr/Sunopsis-et-Hyperion-s-associent-pour-ameliorer-l-efficacite-des-processus-de-Business-Management-Performance_a394.html,comunique
0,Business Objects, 11/01/2005,https://www.decideo.fr/BUSINESS-OBJECTS-PRESENTE-BUSINESSOBJECTS-XI_a397.html,comunique
0,Business Objects, 11/01/2005,https://www.decideo.fr/BUSINESSOBJECTS-XI-RECOIT-UN-ACCUEIL-TRES-CHALEUREUX-DE-LA-PART-DES-PARTENAIRES-CLE-DE-BUSINESSOBJECTS_a398.html,comunique
0,Business Objects, 11/01/2005,https://www.decideo.fr/BUSINESS-OBJECTS-LANCE-BUSINESSOBJECTS-KNOWLEDGE-ACCELERATOR-XI_a399.html,comunique
0,Business Objects, 11/01/2005,https://www.decideo.fr/GRACE-A-BUSINESSOBJECTS-XI-LES-CLIENTS-DU-MONDE-ENTIER-BENEFICIENT-D-UNE-COMPREHENSION-COMPLETE-DE-LEURS-DONNEES_a400.html,comunique
0,Business Objects, 11/01/2005,https://www.decideo.fr/BUSINESS-OBJECTS-DES-PARTENAIRES-TECHNOLOGIQUES-ET-INTEGRATEURS-SYSTEMES-RECONNUS-MONDIALEMENT-SOUTIENNENT_a401.html,comunique
0,Ascential Software, 12/01/2005,https://www.decideo.fr/Ascential-Software-obtient-le-niveau-maximal-Grid-Validation-d-IBM_a406.html,comunique
0,Homsys, 12/01/2005,https://www.decideo.fr/Homsys-Group-double-sa-taille-au-travers-d-une-operation-de-rapprochement-avec-Aston_a407.html,comunique
0,Cognos, 14/01/2005,https://www.decideo.fr/AUSTRIAN-AIRLINES-RATIONALISE-LA-GESTION-DE-SA-PERFORMANCE-AVEC-COGNOS-REPORTNET_a414.html,comunique
0,Ariolis, 14/01/2005,https://www.decideo.fr/GEOTEAM-et-ARIOLIS-annoncent-Data-Pack--une-offre-Data-Center-pour-les-PME-PMI_a417.html,comunique
0,Carla Bella, 18/01/2005,https://www.decideo.fr/CarlaMaestro-se-dote-d-un-nouvel-outil-de-Business-Intelligence_a418.html,comunique
0,Business Objects, 18/01/2005,https://www.decideo.fr/SOUTHWEST-AIRLINES-PREVOIT-D-ELARGIR-SON-SYSTEME-DE-BUSINESS-INTELLIGENCE-AVEC-BUSINESSOBJECTS-XI_a419.html,comunique
0,Informatica, 20/01/2005,https://www.decideo.fr/Informatica-se-place-en-tete-du-marche-de-l-integration-de-donnees-d-entreprise-selon-Forrester-Research_a424.html,comunique
0,Aexis, 21/01/2005,https://www.decideo.fr/Applix-TM1-solution-de-gestion-de-la-performance-distribuee-par-Aexis-obtient-la-certification-SAP-pour-son-excellente_a423.html,comunique
0,SPSS, 24/01/2005,https://www.decideo.fr/SPSS-et-Hyperion-renforcent-leur-partenariat-OEM_a426.html,comunique
0,Ascential Software, 24/01/2005,https://www.decideo.fr/Selon-Forrester-Research-Ascential-domine-le-marche-de-l-Integration-de-Donnees-sur-le-secteur-de-l-ETL-d-Entreprise_a427.html,comunique
0,Sunopsis, 24/01/2005,https://www.decideo.fr/La-Ville-de-Lausanne-choisit-les-solutions-d-integration-de-donnees-de-Sunopsis-et-d-Attunity-pour-la-refonte-de-son_a428.html,comunique
0,Cognos, 25/01/2005,https://www.decideo.fr/LA-NOUVELLE-VERSION-DE-COGNOS-PLANNING-SERIES-OFFRE-AUX-ENTREPRISES-UN-ENVIRONNEMENT-DE-PLANIFICATION-HOMOGENE_a429.html,comunique
0,Hyperion, 27/01/2005,https://www.decideo.fr/HYPERION-ACQUIERT-RAZZA-SOLUTIONS-ET-S-OFFRE-UNE-SOLUTION-DE-GESTION-DES-DONNEES-DE-REFERENCE-POUR-LE-BUSINESS_a430.html,comunique
0,Hyperion, 27/01/2005,https://www.decideo.fr/HYPERION-ANNONCE-UN-CHIFFRE-D-AFFAIRES-ET-DES-BENEFICES-RECORDS-POUR-LE-SECOND-TRIMESTRE-DE-SON-EXERCICE-2005_a431.html,comunique
0,Teradata, 27/01/2005,https://www.decideo.fr/Teradata-presente-aux-Entreprises-es-cinq-bonnes-resolutions-pour-prendre-les-meilleures-decisions-en-2005_a432.html,comunique
0,Sybase, 27/01/2005,https://www.decideo.fr/Hausse-de-7-du-chiffre-d-affaires-licences-de-Sybase-par-rapport-au-quatrieme-trimestre-2003_a433.html,comunique
0,SPSS, 28/01/2005,https://www.decideo.fr/Fortis-Bank-a-choisi-SPSS-pour-une-prospection-plus-efficace_a435.html,comunique
0,Cartesis, 31/01/2005,https://www.decideo.fr/Cartesis-presente-sa-strategie-pour-l-annee-2005_a438.html,comunique
0,Micropole Univers, 31/01/2005,https://www.decideo.fr/Micropole-Univers-adresse-le-marche-en-pleine-croissance-du-CPM-ou-Corporate-Performance-Management_a439.html,comunique
0,Business & Décision, 31/01/2005,https://www.decideo.fr/Business-Decision-surperforme-le-marche-avec-un-chiffre-d-affaires-semestriel-en-hausse-organique-de-22_a441.html,comunique
0,Business Objects, 31/01/2005,https://www.decideo.fr/Business-Objects-annonce-Crystal-Reports-XI_a447.html,comunique
0,Business Objects, 31/01/2005,https://www.decideo.fr/Business-Objects-annonce-la-parution-de-Crystal-Reports-Server-XI_a448.html,comunique
0,Business Objects, 31/01/2005,https://www.decideo.fr/Business-Objects-annonce-un-developpement-majeur-de-son-initiative-vis-a-vis-du-marche-des-PME-PMI_a449.html,comunique
0,Business Objects, 31/01/2005,https://www.decideo.fr/Crystal-Reports-Server-XI-acclame-par-les-partenaires-Business-Objects-du-monde-entier_a450.html,comunique
0,Business Objects, 31/01/2005,https://www.decideo.fr/Les-clients-du-monde-entier-reservent-un-accueil-des-plus-enthousiaste-a-Crystal-Reports-XI-et-a-Crystal-Reports-Server_a451.html,comunique
0,Informatica, 01/02/2005,https://www.decideo.fr/Informatica-annonce-un-chiffre-d-affaires-trimestriel-record-de-60-millions-de-dollars_a457.html,comunique
0,Aexis, 01/02/2005,https://www.decideo.fr/Aexis-a-le-plaisir-d-annoncer-que-Applix-TM1-l-une-de-ses-solutions-phare-de-gestion-de-la-performance-est-plebiscitee_a458.html,comunique
0,Temtec, 01/02/2005,https://www.decideo.fr/Aexis-et-Temtec-Signe-un-Accord-de-Partenariat_a505.html,comunique
0,Hummingbird, 02/02/2005,https://www.decideo.fr/Hummingbird-Ltd-augmente-ses-revenus-de-78-au-premier-trimestre-de-son-annee-fiscale_a452.html,comunique
0,Cognos, 03/02/2005,https://www.decideo.fr/COGNOS-REPORTNET-DISPONIBLE-SOUS-LINUX-RED-HAT_a454.html,comunique
0,SAS, 03/02/2005,https://www.decideo.fr/SAS-et-Transoft-annoncent-un-partenariat-dans-le-domaine-de-la-gestion-des-liquidites_a459.html,comunique
0,Business Objects, 08/02/2005,https://www.decideo.fr/BUSINESS-OBJECTS-ANNONCE-UN-CHIFFRE-D-AFFAIRES-ET-UN-BENEFICE-PAR-ACTION-RECORD-POUR-LE-QUATRIEME-TRIMESTRE-ET-L_a464.html,comunique
0,Proclarity, 08/02/2005,https://www.decideo.fr/ProClarity-Corporation-developpe-ses-activites-en-France_a465.html,comunique
0,Hummingbird, 08/02/2005,https://www.decideo.fr/Continental-France-pilote-l-ensemble-de-ses-secteurs-de-production-grace-a-BI-Suite-l-outil-de-reporting-d-Hummingbird_a466.html,comunique
0,Inca, 08/02/2005,https://www.decideo.fr/Inca-annonce-l-ouverture-de-sa-filiale-a-Paris_a475.html,comunique
0,Ascential Software, 09/02/2005,https://www.decideo.fr/Ascential-Software-annonce-un-chiffre-d-affaires-en-hausse-de-46-sur-l-annee-2004_a473.html,comunique
0,Keyrus, 10/02/2005,https://www.decideo.fr/La-SSII-KEYRUS-annonce-une-croissance-de-son-chiffre-d-affaires-annuel-2004-de-128--superieure-a-ses-previsions_a470.html,comunique
0,Information Builders, 11/02/2005,https://www.decideo.fr/Information-Builders-enregistre-une-forte-croissance-sur-l-annee-2004_a504.html,comunique
0,SAS, 14/02/2005,https://www.decideo.fr/SAS-et-Amdocs-s-associent-pour-aider-les-operateurs-telecoms-a-etablir-des-relations-clients-profitables-et_a477.html,comunique
0,Information Builders, 14/02/2005,https://www.decideo.fr/Information-Builders-renforce-ses-partenariats-avec-les-integrateurs-et-les-editeurs-de-logiciels_a503.html,comunique
0,Temtec, 15/02/2005,https://www.decideo.fr/RABOBANK-CHOISIT-EXECUTIVE-VIEWER-COMME-SOLUTION-DE-BUSINESS-INTELLIGENCE_a495.html,comunique
0,Sun, 15/02/2005,https://www.decideo.fr/Sun-lance-BI-Power-Pack-sa-nouvelle-offre-decisionnelle-pour-PME_a479.html,comunique
0,KXEN, 18/02/2005,https://www.decideo.fr/LoanPerformance-vient-de-choisir-la-suite-KXEN-Analytic-Framework-pour-analyser-les-scores-de-remboursement-anticipe_a486.html,comunique
0,Teamlog, 21/02/2005,https://www.decideo.fr/TEAMLOG-etend-son-partenariat-avec-SAS_a493.html,comunique
0,BristolDecisions, 21/02/2005,https://www.decideo.fr/Pastacorp-Lustucru-analyse-ses-ventes-avec-BristolReport-de-BristolDecision_a494.html,comunique
0,Informatica, 21/02/2005,https://www.decideo.fr/Succes-2004-Perspectives-2005-la-montee-en-puissance-d-Informatica_a496.html,comunique
0,Informatica, 22/02/2005,https://www.decideo.fr/Informatica-devoile-le-calendrier-de-lancement-strategique-de-sa-plate-forme-d-integration-de-donnees-d-entreprise_a491.html,comunique
0,Informatica, 22/02/2005,https://www.decideo.fr/Informatica-redefinie-les-standards-de-l-integration-de-donnees-d-entreprise-au-travers-du-lancement-de-PowerCenter_a492.html,comunique
0,Hummingbird, 23/02/2005,https://www.decideo.fr/Les-signatures-d-Hummingbird-et-Keyrus-une-illustration-d-un-fort-partenariat_a487.html,comunique
0,Hyperion, 23/02/2005,https://www.decideo.fr/JANSSEN-CILAG-CHOISIT-HYPERION-POUR-ETENDRE-SON-PILOTAGE-OPERATIONNEL_a489.html,comunique
0,Cognos, 23/02/2005,https://www.decideo.fr/COGNOS-ELARGIT-SA-GAMME-DE-SOLUTIONS-DE-PLANIFICATION-D-ENTREPRISE-AVEC-DES-PLAN-TO-PERFORM-BLUEPRINTS_a490.html,comunique
0,SPSS, 23/02/2005,https://www.decideo.fr/SPSS-presente-Clementine-9-la-derniere-version-de-son-atelier-de-data-mining_a497.html,comunique
0,Aexis, 24/02/2005,https://www.decideo.fr/Aexis-a-le-plaisir-d-annoncer-que-la-solution-Applix-TM1-est-reconnue-par-le-Carre-Magique-sur-la-Gestion-de-la_a501.html,comunique
0,Proclarity, 24/02/2005,https://www.decideo.fr/Le-nouveau-produit-revolutionnaire-de-ProClarity-etablit-de-nouvelles-normes-en-matiere-de-decisionnel_a498.html,comunique
0,Cegid, 25/02/2005,https://www.decideo.fr/CEGID-MODE-LANCE-CEGID-OBJECTIFS-ET-PREVISIONS-DEDIES-AUX-PROFESSIONNELS-DU-SECTEUR_a499.html,comunique
0,Cognos, 25/02/2005,https://www.decideo.fr/COGNOS-ETEND-SA-GAMME-DE-SOLUTIONS-POUR-REPONDRE-AUX-BESOINS-DES-SERVICES-FINANCIERS_a500.html,comunique
0,Nstein Technologies, 28/02/2005,https://www.decideo.fr/Nstein-Technologies-selectionnee-par-KMWorld-parmi-les-100-entreprises-les-plus-influentes-dans-l-industrie-de-la_a506.html,comunique
0,Oracle, 28/02/2005,https://www.decideo.fr/Oracle-Database-domine-le-secteur-du-datawarehouse-d-apres-une-nouvelle-etude_a512.html,comunique
0,Homsys, 02/03/2005,https://www.decideo.fr/Homsys-Group-Chiffre-d-Affaire-consolide-2004-1779-M_a510.html,comunique
0,SPSS, 03/03/2005,https://www.decideo.fr/SPSS-devoilera-TextMining-for-Clementine-3-0-et-Text-Mining-Builder-1-5-a-l-occasion-du-salon-Documation-2005_a516.html,comunique
0,Microsoft, 03/03/2005,https://www.decideo.fr/Microsoft-renforce-son-offre-d-outils-de-Reporting-autour-de-SQL-Server-2000-et-presente-sa-prochaine-plate-forme-d_a517.html,comunique
0,Cognos, 04/03/2005,https://www.decideo.fr/COGNOS-ET-ACORN-SYSTEMS-S-UNISSENT-POUR-OFFRIR-DES-SOLUTIONS-DE-COMPTABILITE-ET-DE-GESTION-DE-LA-PERFORMANCE-D_a518.html,comunique
0,Segmentaction, 04/03/2005,https://www.decideo.fr/Redecouvrir-la-richesse-des-donnees-avec-Similex-FullTree_a520.html,comunique
0,Informatica, 07/03/2005,https://www.decideo.fr/Cegedim-place-Informatica-PowerCenter-au-coeur-de-ses-projets-strategiques_a522.html,comunique
0,Sunopsis, 07/03/2005,https://www.decideo.fr/Sunopsis-augmente-la-performance-du-chargement-de-Data-Warehouses-Teradata_a523.html,comunique
0,Ascential Software, 08/03/2005,https://www.decideo.fr/CNP-Assurances-urbanise-son-systeme-d-information-avec-la-solution-d-Integration-Ascential-Datastage_a521.html,comunique
0,IBM, 08/03/2005,https://www.decideo.fr/IBM-lance-la-nouvelle-generation-de-la-base-de-donnees-Informix_a525.html,comunique
0,Epiphany, 08/03/2005,https://www.decideo.fr/LE-SUCCES-DU-PARTENARIAT-ENTRE-EPIPHANY-ET-SOGEC-DATAMARK-SERVICES-FAIT-DES-EMULES-EN-EUROPE_a526.html,comunique
0,Hyperion, 08/03/2005,https://www.decideo.fr/HYPERION-ET-DE-LAGE-LANDEN-FORMENT-UNE-ALLIANCE-STRATEGIQUE_a527.html,comunique
0,DataMirror, 08/03/2005,https://www.decideo.fr/DataMirror-annonce-ses-resultats-du-quatrieme-trimestre-de-l-exercice-2005_a561.html,comunique
0,Hyperion, 08/03/2005,https://www.decideo.fr/HYPERION-S-INTEGRE-AVEC-IBM-WBCR-AFIN-D-OFFRIR-UNE-SOLUTION-DE-CONFORMITE-PLUS-PERFORMANTE_a528.html,comunique
0,BristolDecisions, 09/03/2005,https://www.decideo.fr/La-Caisse-d-Epargne-Provence-Alpes-Corse-Reunion-pilote-son-activite-avec-BristolReport_a529.html,comunique
0,Business Objects, 09/03/2005,https://www.decideo.fr/BUSINESS-OBJECTS-ELEVE-LES-STANDARDS-EN-MATIERE-DE-SECURITE-DE-LA-BUSINESS-INTELLIGENCE_a530.html,comunique
0,Hyperion, 10/03/2005,https://www.decideo.fr/HYPERION-ET-SPSS-PROLONGENT-LEUR-PARTENARIAT-OEM-PAR-UN-NOUVEL-ACCORD_a531.html,comunique
0,DataSolution, 11/03/2005,https://www.decideo.fr/MCS-Mauritus-Computing-Services-choisit-Databeacon_a532.html,comunique
0,Temtec, 11/03/2005,https://www.decideo.fr/TEMTEC-ANNONCE-SES-RESULTATS-OPERATIONNELS-POUR-L-ANNEE-2004_a535.html,comunique
0,Information Builders, 11/03/2005,https://www.decideo.fr/Avec-WebFOCUS-V-S-Group-renforce-l-efficacite-de-sa-chaine-d-approvisionnement-et-reduit-ses-couts_a546.html,comunique
0,Sunopsis, 14/03/2005,https://www.decideo.fr/Bertelsmann-Music-Group-choisit-Sunopsis-pour-consolider-son-architecture-d-integration-de-donnees_a537.html,comunique
0,Ascential, 14/03/2005,https://www.decideo.fr/IBM-fait-l-acquisition-de-Ascential-Software_a538.html,comunique
0,Informatica, 14/03/2005,https://www.decideo.fr/Informatica-presente-PowerCenter-for-Mainframe_a539.html,comunique
0,Cognos, 14/03/2005,https://www.decideo.fr/COGNOS-PROPOSE-COGNOS-REPORTNET-SUR-LA-PLATE-FORME-INTEL-LINUX_a540.html,comunique
0,Micropole Univers, 17/03/2005,https://www.decideo.fr/Micropole-Univers-renforce-son-offre-de-pilotage-de-la-performance-financiere-en-se-rapprochant-d-OutlookSoft_a547.html,comunique
0,Symtrax, 17/03/2005,https://www.decideo.fr/SYMTRAX-CREE-UNE-NOUVELLE-ENTITE-COMMERCIALE_a558.html,comunique
0,Hyperion, 18/03/2005,https://www.decideo.fr/HYPERION-ET-UNILOG-RENFORCENT-LEUR-PARTENARIAT_a549.html,comunique
0,SPSS, 18/03/2005,https://www.decideo.fr/SPSS-Inc-annonce-un-chiffre-d-affaires-record-pour-2004_a550.html,comunique
0,Business Objects, 21/03/2005,https://www.decideo.fr/A-L-OCCASION-DE-SON-EVENEMENT-PARTENAIRES-2005-BUSINESS-OBJECTS-FRANCE-DECERNE-SES-AWARDS-ANNUELS_a553.html,comunique
0,Business Objects, 21/03/2005,https://www.decideo.fr/BUSINESS-OBJECTS-FRANCE-LANCE-L-INITIATIVE-EXPERTS-INSIDE-POUR-ASSOCIER-SES-PARTENAIRES-AU-DEVELOPPEMENT-DES_a554.html,comunique
0,Xcalia, 21/03/2005,https://www.decideo.fr/Xcalia-renforce-LiDO-son-offre-de-mapping-de-donnees-et-lance-xdn-xcalia-com-un-site-web-dedie-aux-developpeurs_a556.html,comunique
0,Prelytis, 21/03/2005,https://www.decideo.fr/Prelytis-annonce-la-sortie-de-sa-plate-forme-unifiee-de-decisionnel-Prelytis-V3_a551.html,comunique
0,Keyrus, 21/03/2005,https://www.decideo.fr/KEYRUS-consacre-1er-Partenaire-VAR-Platinum-BUSINESS-OBJECTS-pour-la-deuxieme-annee-consecutive_a552.html,comunique
0,Sunopsis, 23/03/2005,https://www.decideo.fr/OAG-migre-en-douceur-avec-Sunopsis_a557.html,comunique
0,BristolDecisions, 29/03/2005,https://www.decideo.fr/Renault-Europe-Automobiles-utilise-BristolReport-pour-ses-Tableaux-de-bord-Comptables-et-de-Ressources-Humaines_a563.html,comunique
0,Cognos, 30/03/2005,https://www.decideo.fr/F-SECURE-UNIFORMISE-SON-REPORTING-AVEC-COGNOS_a564.html,comunique
0,Information Builders, 30/03/2005,https://www.decideo.fr/Information-Builders-en-tete-des-editeurs-de-solutions-de-reporting-d-entreprise_a566.html,comunique
0,Teradata, 31/03/2005,https://www.decideo.fr/Teradata-se-dote-d-une-equipe-francaise-dediee-aux-secteurs-industriels_a573.html,comunique
0,Cognos, 31/03/2005,https://www.decideo.fr/Cognos-presente-des-resultats-records-pour-son-quatrieme-trimestre-et-son-annee-fiscale-2005-cloturee-au-28-fevrier-2005_a570.html,comunique
0,Teradata, 31/03/2005,https://www.decideo.fr/Teradata-devoile-ses-objectifs-pour-2005-Simplifier-le-traitement-et-l-analyse-de-milliards-d-informations-pour-les_a574.html,comunique
0,Business & Décision, 31/03/2005,https://www.decideo.fr/Resultat-d-exploitation-en-hausse-de-42-et-resultat-net-multiplie-par-cinq_a567.html,comunique
0,Plumtree, 31/03/2005,https://www.decideo.fr/Plumtree-Software-lance-Analytics-Server-pour-un-controle-en-temps-reel-de-l-activite-des-portails_a568.html,comunique
0,Informatica, 31/03/2005,https://www.decideo.fr/Informatica-ajoute-des-capacites-EII-a-sa-plate-forme-d-integration-de-donnees-PowerCenter_a569.html,comunique
0,Homsys, 01/04/2005,https://www.decideo.fr/Homsys-Aston-et-Panorama-Software-ont-signe-un-accord-de-partenariat_a572.html,comunique
0,Business Objects, 04/04/2005,https://www.decideo.fr/BUSINESS-OBJECTS-PERMET-A-SES-CLIENTS-DE-MIEUX-PILOTER-LEUR-PERFORMANCE_a591.html,comunique
0,Sunopsis, 04/04/2005,https://www.decideo.fr/Les-Laboratoires-Expanscience-choisissent-la-solution-d-EAI-de-Sunopsis-pour-le-developpement-des-interfaces_a577.html,comunique
0,DataMirror, 04/04/2005,https://www.decideo.fr/DataMirror-booste-les-performances-de-Transformation-Server-4-7-pour-z-OS-avec-Static-SQL_a622.html,comunique
0,DataMirror, 04/04/2005,https://www.decideo.fr/DataMirror-franchit-la-barre-des-2000-clients_a586.html,comunique
0,Micropole Univers, 05/04/2005,https://www.decideo.fr/Micropole-Univers-recoit-le-prix-du-Meilleur-Partenaire-de-Business-Objects_a587.html,comunique
0,Cognos, 05/04/2005,https://www.decideo.fr/COGNOS-EST-NOMME-EDITORS-CHOICE-POUR-LA-GESTION-DE-LA-PERFORMANCE-PAR-LE-MAGAZINE-INTELLIGENT-ENTERPRISE_a588.html,comunique
0,Cartesis, 05/04/2005,https://www.decideo.fr/Cartesis-renforce-ses-relations-partenaires-et-son-Cartesis-Alliance-Program-en-creant-une-certification-des-consultants_a589.html,comunique
0,Umanis, 06/04/2005,https://www.decideo.fr/Resultat-Net-2004-603-Millions-d-Euros-Confirmation-du-redressement-d-Umanis-en-2004_a592.html,comunique
0,Keyrus, 06/04/2005,https://www.decideo.fr/La-SSII-KEYRUS-a-depasse-ses-objectifs-et-annonce-une-croissance-de-59-de-son-resultat-annuel-d-exploitation-2004_a583.html,comunique
0,Oracle, 06/04/2005,https://www.decideo.fr/L-etude-Oracle-Grid-Index-met-en-evidence-la-nette-progression-du-Grid-Computing-dans-le-monde_a584.html,comunique
0,Ascential Software, 06/04/2005,https://www.decideo.fr/Ascential-dresse-un-bilan-positif-pour-ses-activites-sur-le-territoire-EEMEA_a585.html,comunique
0,TXT e-Solutions, 07/04/2005,https://www.decideo.fr/Le-Groupe-Binda-s-appuie-sur-la-technologie-de-TXT-pour-la-prevision-des-ventes-et-la-planification_a578.html,comunique
0,Micropole Univers, 07/04/2005,https://www.decideo.fr/Micropole-Univers-lance-son-offre-de-pilotage-des-performances-de-la-fonction-RH_a579.html,comunique
